"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2017","WEEK #29","2017-07-23","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #29","2017-07-23","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #30","2017-07-30","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2017","WEEK #31","2017-08-06","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
